source,target,type,weight,line
app.routers.courses,app.services.repositories.course_repository.get_course_by_id,calls,1,591
app.routers.courses,app.services.repositories.course_repository.save_claude_md_url,calls,1,1350
app.routers.courses,app.services.repositories.course_repository.save_outline,calls,1,420
app.routers.courses,app.services.repositories.module_repository.get_course_modules,calls,1,637
app.routers.courses,app.services.repositories.module_repository.get_module,calls,1,1069
app.routers.courses,app.services.repositories.module_repository.get_modules_with_lessons,calls,1,1557
app.routers.courses,app.services.session_cleanup_service.close,calls,1,938
app.routers.courses,app.services.spark.client_manager.get_claude_client,calls,1,65
app.routers.courses,app.services.spark.client_manager.get_claude_client_for_generation,calls,1,58
app.routers.courses,app.services.spark.models.CancelGenerationResponse,calls,1,1478
app.routers.courses,app.services.spark.models.RegenerateModuleResponse,calls,1,1187
app.routers.courses,app.services.spark.models.ResumeGenerationResponse,calls,1,1949
app.routers.courses,app.services.study.stream_metadata_store.delete,calls,1,824
app.routers.courses,app.services.study.stream_metadata_store.get,calls,1,501
app.routers.courses,app.services.study.stream_metadata_store.set,calls,1,779
app.routers.courses,app.skills.base.execute,calls,1,148
app.routers.courses,app.skills.executor.execute,calls,1,148
app.routers.courses,app.skills.registry.get,calls,1,501
app.routers.courses,app.skills.runtime.get,calls,1,501
app.routers.courses,app.skills.study.artifact_refine.execute,calls,1,148
app.routers.courses,app.skills.study.document_reference.execute,calls,1,148
app.routers.courses,app.skills.study.lab_sandpack.execute,calls,1,148
app.routers.courses,app.skills.study.mermaid_diagram.execute,calls,1,148
app.routers.courses,app.skills.study.visualization_renderable.execute,calls,1,148
app.routers.courses,app.skills.v3.lesson_generate.execute,calls,1,148
app.routers.courses,app.skills.v3.plan_generate.execute,calls,1,148
app.routers.courses,app.skills.v3.plan_review.execute,calls,1,148
app.routers.courses,app.skills.v3.variant_recalculate.execute,calls,1,148
app.routers.courses,app.skills.v3.variant_refine.execute,calls,1,148
app.routers.courses,app.skills.v3.variant_suggest.execute,calls,1,148
app.routers.courses,app.skills.video.remotion_script.execute,calls,1,148
app.routers.courses,app.utils.sse.sse_response,calls,1,940
app.routers.enrichment_v1,app.agents.base.execute,calls,1,116
app.routers.enrichment_v1,app.agents.pipeline.execute,calls,1,116
app.routers.enrichment_v1,app.agents.stages.lesson_agents.execute,calls,1,116
app.routers.enrichment_v1,app.agents.stages.outline_agents.execute,calls,1,116
app.routers.enrichment_v1,app.config.get_settings,calls,1,45
app.routers.enrichment_v1,app.dependencies.llm.get_llm_client_for_operation,calls,1,40
app.routers.enrichment_v1,app.jobs.generate_course_job.execute,calls,1,116
app.routers.enrichment_v1,app.jobs.regenerate_module_job.execute,calls,1,116
app.routers.enrichment_v1,app.lua_scripts.execute,calls,1,116
app.routers.enrichment_v1,app.models.enrichment_v1.CourseEnrichmentSummary,calls,1,205
app.routers.enrichment_v1,app.routers.enrichment_v1._stream,defines,2,149
app.routers.enrichment_v1,app.routers.enrichment_v1.enrich_course,defines,1,140
app.routers.enrichment_v1,app.routers.enrichment_v1.enrich_lesson,defines,2,37
app.routers.enrichment_v1,app.services.config_client.close,calls,1,136
app.routers.enrichment_v1,app.services.database.connect,calls,1,46
app.routers.enrichment_v1,app.services.database.execute,calls,1,116
app.routers.enrichment_v1,app.services.progress_emitter.close,calls,1,136
app.routers.enrichment_v1,app.services.redis_client.close,calls,1,136
app.routers.enrichment_v1,app.services.redis_client.execute,calls,1,116
app.routers.enrichment_v1,app.services.relationship_service.close,calls,1,136
app.routers.enrichment_v1,app.services.repositories.base.execute,calls,1,116
app.routers.enrichment_v1,app.services.session_cleanup_service.close,calls,1,136
app.routers.enrichment_v1,app.services.v1.enrichment_service.EnrichmentService,calls,1,99
app.routers.enrichment_v1,app.services.v1.enrichment_service.enrich_lesson,calls,1,100
app.routers.enrichment_v1,app.services.v1.enrichment_service.enrich_module_objectives,calls,1,223
app.routers.enrichment_v1,app.services.v1.enrichment_service.extract_acceptance_criteria,calls,1,115
app.routers.enrichment_v1,app.skills.base.execute,calls,1,116
app.routers.enrichment_v1,app.skills.executor.execute,calls,1,116
app.routers.enrichment_v1,app.skills.study.artifact_refine.execute,calls,1,116
app.routers.enrichment_v1,app.skills.study.document_reference.execute,calls,1,116
app.routers.enrichment_v1,app.skills.study.lab_sandpack.execute,calls,1,116
app.routers.enrichment_v1,app.skills.study.mermaid_diagram.execute,calls,1,116
app.routers.enrichment_v1,app.skills.study.visualization_renderable.execute,calls,1,116
app.routers.enrichment_v1,app.skills.v3.lesson_generate.execute,calls,1,116
app.routers.enrichment_v1,app.skills.v3.plan_generate.execute,calls,1,116
app.routers.enrichment_v1,app.skills.v3.plan_review.execute,calls,1,116
app.routers.enrichment_v1,app.skills.v3.variant_recalculate.execute,calls,1,116
app.routers.enrichment_v1,app.skills.v3.variant_refine.execute,calls,1,116
app.routers.enrichment_v1,app.skills.v3.variant_suggest.execute,calls,1,116
app.routers.enrichment_v1,app.skills.video.remotion_script.execute,calls,1,116
app.routers.enrichment_v1,app.utils.sse.sse_event,calls,1,161
app.routers.enrichment_v1,app.utils.sse.sse_response,calls,1,390
app.routers.environment,app.routers.environment.ScaffoldFileEntry,defines,2,24
app.routers.environment,app.routers.environment.ScaffoldRequest,defines,1,30
app.routers.environment,app.routers.environment.ScaffoldResponse,defines,2,41
app.routers.environment,app.routers.environment._generate_readme,defines,2,47
app.routers.environment,app.routers.environment._generate_seed_files,defines,2,90
app.routers.environment,app.routers.environment.generate_scaffold,defines,1,116
app.routers.generation_v3,app.agents.base.execute,calls,1,857
app.routers.generation_v3,app.agents.pipeline.execute,calls,1,857
app.routers.generation_v3,app.agents.stages.lesson_agents.LessonReviewer,calls,1,1317
app.routers.generation_v3,app.agents.stages.lesson_agents.execute,calls,1,857
app.routers.generation_v3,app.agents.stages.outline_agents.execute,calls,1,857
app.routers.generation_v3,app.config.get_settings,calls,1,203
app.routers.generation_v3,app.dependencies.context7.get_context7_client,calls,1,213
app.routers.generation_v3,app.dependencies.llm.get_llm_client_for_operation_with_selection,calls,1,669
app.routers.generation_v3,app.errors.base.to_dict,calls,1,717
app.routers.generation_v3,app.jobs.generate_course_job.execute,calls,1,857
app.routers.generation_v3,app.jobs.regenerate_module_job.execute,calls,1,857
app.routers.generation_v3,app.llm.gateway.generate,calls,1,600
app.routers.generation_v3,app.llm.providers.base.generate,calls,1,600
app.routers.generation_v3,app.llm.providers.claude.generate,calls,1,600
app.routers.generation_v3,app.llm.providers.gemini.generate,calls,1,600
app.routers.generation_v3,app.llm.providers.openai.generate,calls,1,600
app.routers.generation_v3,app.llm.providers.openrouter.generate,calls,1,600
app.routers.generation_v3,app.lua_scripts.execute,calls,1,857
app.routers.generation_v3,app.main.filter,calls,1,1003
app.routers.generation_v3,app.middleware.tracing.get_correlation_id,calls,1,481
app.routers.generation_v3,app.models.bible.CourseBible,calls,1,1047
app.routers.generation_v3,app.models.pipeline_v3.ContentParams,calls,1,1048
app.routers.generation_v3,app.models.pipeline_v3.CourseBible,calls,1,1047
app.routers.generation_v3,app.models.pipeline_v3.CoursePlan,calls,1,1083
app.routers.generation_v3,app.models.pipeline_v3.CumulativeContext,calls,1,1512
app.routers.generation_v3,app.models.pipeline_v3.DomainClassification,calls,1,628
app.routers.generation_v3,app.models.pipeline_v3.FilteredGraph,calls,1,99
app.routers.generation_v3,app.models.pipeline_v3.IdeaSpec,calls,1,996
app.routers.generation_v3,app.models.pipeline_v3.KnowledgeGraph,calls,1,995
app.routers.generation_v3,app.models.pipeline_v3.LessonReviewResult,calls,1,535
app.routers.generation_v3,app.models.pipeline_v3.LessonType,calls,1,523
app.routers.generation_v3,app.models.pipeline_v3.PlanReviewResult,calls,1,1096
app.routers.generation_v3,app.monitoring.capture_coherence_route_error,calls,1,1791
app.routers.generation_v3,app.routers.courses.get_database,calls,1,1904
app.routers.generation_v3,app.routers.courses.get_database_service,calls,1,849
app.routers.generation_v3,app.routers.generation_v3.ClassifyDomainRequest,defines,1,335
app.routers.generation_v3,app.routers.generation_v3.CoherenceCheckRequest,defines,1,421
app.routers.generation_v3,app.routers.generation_v3.ExtractContextRequest,defines,1,493
app.routers.generation_v3,app.routers.generation_v3.ExtractCurriculumRequest,defines,1,342
app.routers.generation_v3,app.routers.generation_v3.FailedLessonRefRequest,defines,1,406
app.routers.generation_v3,app.routers.generation_v3.FilterVariantRequest,defines,1,371
app.routers.generation_v3,app.routers.generation_v3.GenerateContentRequest,defines,1,395
app.routers.generation_v3,app.routers.generation_v3.GeneratePlanRequest,defines,1,378
app.routers.generation_v3,app.routers.generation_v3.RecalculateVariantV3Request,defines,1,365
app.routers.generation_v3,app.routers.generation_v3.RefineVariantV3Request,defines,1,358
app.routers.generation_v3,app.routers.generation_v3.RegenerateFailedLessonsRequest,defines,1,411
app.routers.generation_v3,app.routers.generation_v3.RemediateUncoveredConceptsRequest,defines,1,386
app.routers.generation_v3,app.routers.generation_v3.SuggestVariantsV3Request,defines,1,348
app.routers.generation_v3,app.routers.generation_v3._build_coherence_observability_context,defines,2,448
app.routers.generation_v3,app.routers.generation_v3._build_lesson_skill_executor,defines,2,580
app.routers.generation_v3,app.routers.generation_v3._build_v3_skill_executor,defines,2,662
app.routers.generation_v3,app.routers.generation_v3._check_generation_slot,defines,2,295
app.routers.generation_v3,app.routers.generation_v3._create_enricher_if_available,defines,2,194
app.routers.generation_v3,app.routers.generation_v3._default_progress_state,defines,2,224
app.routers.generation_v3,app.routers.generation_v3._domain_classification_from_interview_data,defines,2,621
app.routers.generation_v3,app.routers.generation_v3._extract_failed_lesson_keys,defines,2,548
app.routers.generation_v3,app.routers.generation_v3._extract_primary_technologies,defines,2,431
app.routers.generation_v3,app.routers.generation_v3._format_generation_error,defines,2,315
app.routers.generation_v3,app.routers.generation_v3._generate_lesson_with_retry,defines,2,594
app.routers.generation_v3,app.routers.generation_v3._get_generation_progress,defines,2,271
app.routers.generation_v3,app.routers.generation_v3._is_exercise_broken,defines,2,1878
app.routers.generation_v3,app.routers.generation_v3._normalize_lesson_contents,defines,2,566
app.routers.generation_v3,app.routers.generation_v3._normalize_lesson_reviews,defines,2,502
app.routers.generation_v3,app.routers.generation_v3._normalize_plan_before_validation,defines,2,85
app.routers.generation_v3,app.routers.generation_v3._parse_context_technologies,defines,2,81
app.routers.generation_v3,app.routers.generation_v3._redis_progress_key,defines,2,190
app.routers.generation_v3,app.routers.generation_v3._release_generation_slot,defines,2,306
app.routers.generation_v3,app.routers.generation_v3._update_generation_progress,defines,2,238
app.routers.generation_v3,app.routers.generation_v3.classify_domain,defines,1,683
app.routers.generation_v3,app.routers.generation_v3.coherence_check,defines,1,1693
app.routers.generation_v3,app.routers.generation_v3.execute_plan_generate,defines,2,1063
app.routers.generation_v3,app.routers.generation_v3.execute_plan_review,defines,2,1085
app.routers.generation_v3,app.routers.generation_v3.extract_context,defines,1,1812
app.routers.generation_v3,app.routers.generation_v3.extract_curriculum,defines,1,742
app.routers.generation_v3,app.routers.generation_v3.filter_variant,defines,1,989
app.routers.generation_v3,app.routers.generation_v3.generate_content,defines,1,1208
app.routers.generation_v3,app.routers.generation_v3.generate_content_stream,defines,2,1219
app.routers.generation_v3,app.routers.generation_v3.generate_plan,defines,1,1039
app.routers.generation_v3,app.routers.generation_v3.generation_progress,defines,1,1679
app.routers.generation_v3,app.routers.generation_v3.on_lesson_complete,defines,1,1283
app.routers.generation_v3,app.routers.generation_v3.on_module_complete,defines,1,1245
app.routers.generation_v3,app.routers.generation_v3.recalculate_variant_v3,defines,1,942
app.routers.generation_v3,app.routers.generation_v3.refine_variant_v3,defines,1,893
app.routers.generation_v3,app.routers.generation_v3.regenerate_failed_lessons,defines,1,1451
app.routers.generation_v3,app.routers.generation_v3.remediate_uncovered_concepts,defines,2,1162
app.routers.generation_v3,app.routers.generation_v3.repair_exercises,defines,1,1888
app.routers.generation_v3,app.routers.generation_v3.suggest_variants_v3,defines,1,839
app.routers.generation_v3,app.services.bible_generator.BibleGenerator,calls,1,808
app.routers.generation_v3,app.services.bible_generator.generate,calls,1,600
app.routers.generation_v3,app.services.blueprint_generator.generate,calls,1,600
app.routers.generation_v3,app.services.claude_client.ClaudeClient,calls,1,2020
app.routers.generation_v3,app.services.config_client.get,calls,1,124
app.routers.generation_v3,app.services.config_client.set,calls,1,262
app.routers.generation_v3,app.services.database.execute,calls,1,857
app.routers.generation_v3,app.services.database.get_database,calls,1,1904
app.routers.generation_v3,app.services.database.get_database_service,calls,1,849
app.routers.generation_v3,app.services.generation_logger.to_dict,calls,1,717
app.routers.generation_v3,app.services.idea_extractor.extract,calls,1,805
app.routers.generation_v3,app.services.intent_classifier.classify,calls,1,692
